Id,TSN,PSN,PAQ,PET,NPP,RE,CVE,X,Y
2265,1147.219971,59.7387009,24.5372009,1097.729981,0,50,0.68,-2466768,4400454
2266,1166.180054,63.5565987,23.0496006,1089.319946,0,79,0.78,-2416768,4400454
2267,1196.310059,68.8271027,22.0412998,1089.170044,0,826,4.22,-2366768,4400454
2268,1232.890015,72.2269974,21.3223,1101.050049,21,414,2.54,-2316768,4400454
2269,1259.73999,75.1725998,21.3388004,1112.280029,117,89,2.03,-2266768,4400454
2270,1282.76001,80.3100967,24.4379997,1116.819946,46,82,1.74,-2216768,4400454
2271,1284.550049,87.5451965,26,1132.300049,14,60,1.22,-2166768,4400454
2272,1302.410034,89.6309967,28.7189999,1142.209961,60,57,1.13,-2116768,4400454
2273,1311.099976,90.6127014,32.1321983,1156.109985,112,61,1.24,-2066768,4400454
2274,1321.329956,97.1473007,35.8264008,1180.709961,131,100,1.78,-2016768,4400454
2275,1323.180054,99.4804001,35.9007988,1207.170044,153,110,2.3,-1966768,4400454
2276,1321.780029,101.302002,35.1982994,1234.819946,194,109,2.35,-1916768,4400454
2277,1315.069946,102.7959976,33.4215012,1234.400024,206,147,2.41,-1866768,4400454
2278,1308.959961,102.2779999,30.9834995,1229.979981,232,182,3.68,-1816768,4400454
2279,1295.660034,104.3809967,27.5702,1234.959961,255,228,4.97,-1766768,4400454
2280,1291.550049,103.1610031,26.3966999,1248.619995,223,229,4.99,-1716768,4400454
2281,1285.959961,99.5689011,25.2562008,1252.930054,247,211,4.42,-1666768,4400454
2282,1288.380005,93.9720001,24.3388004,1255.310059,245,151,3.78,-1616768,4400454
2283,1294.689941,90.4171982,23.9587002,1252.079956,267,137,2.85,-1566768,4400454
2284,1323.109985,83.3691025,21.7106991,1251.25,302,113,1.73,-1516768,4400454
2285,1315.479981,81.2994003,20.3966999,1264.349976,332,57,1.22,-1466768,4400454
2286,1310.339966,79.3403015,17.6198006,1284.209961,311,37,0.79,-1416768,4400454
2287,1300.150024,73.0743027,15.6777,1329.930054,301,36,0.72,-1366768,4400454
2288,1284.790039,70.4533005,13.1653004,1397.77002,355,41,0.89,-1316768,4400454
2289,1264.369995,67.2434998,11.4215002,1438.060059,358,50,1.07,-1266768,4400454
2290,1226.910034,78.8366013,12.3471003,1459.52002,9,589,15.68,-1216768,4400454
2291,1230.23999,79.2561035,12.4792995,1441.040039,4,615,16.82,-1166768,4400454
2292,1248.26001,76.9673996,11.6528997,1443.910034,15,368,6.58,-1116768,4400454
2293,1216.839966,74.1419983,14.5867996,1456.530029,8,313,7.09,-1066768,4400454
2294,1200.660034,74.8360977,18.6198006,1412.579956,12,543,11.49,-1016768,4400454
2295,1207.599976,76.5971985,21.6280994,1359.569946,11,368,5.8,-966768,4400454
2296,1204.160034,75.0669022,23.8595009,1337.540039,6,215,3.44,-916768,4400454
2297,1212.660034,74.424202,25.1487999,1288.910034,0,328,5.05,-866768,4400454
2298,1203.530029,73.5603027,27.4710999,1274.780029,0,348,5.75,-816768,4400454
2299,1174.459961,71.6837997,34.4544983,1223.680054,0,382,5.2,-766768,4400454
2300,1161.130005,67.3037033,36.9255981,1109.900024,0,425,5.8,-716768,4400454
2301,1179.339966,72.0101013,38,1131.229981,0,501,9.84,-666768,4400454
2302,1203.469971,71.6298981,40.289299,1128.420044,0,425,9,-616768,4400454
2303,1175.530029,92.0709,56.6032982,1091.449951,0,590,9.68,-566768,4400454
2304,1171.969971,95.032402,57.6198006,1131.140015,0,613,9.83,-516768,4400454
2305,1189.589966,98.501297,54.9174004,1194.630005,0,337,5.57,-466768,4400454
2306,1219.050049,100.0299988,54.0164986,1227.430054,1,252,5.47,-416768,4400454
2307,1235.449951,98.0960999,50.8017006,1270.079956,3,276,6.63,-366768,4400454
2308,1263.050049,96.8812027,42.0825996,1305.920044,2,234,4.67,-316768,4400454
2309,1262.319946,97.1121979,41.9338989,1321.599976,0,287,3.89,-266768,4400454
2310,1260.439941,98.1079025,44.5620003,1274.079956,0,356,5.44,-216768,4400454
2311,1258.459961,94.3238983,47.8678017,1221.949951,0,350,5.89,-166768,4400454
2312,1244.459961,89.3050995,53.6941986,1219.560059,0,634,7.6,-116768,4400454
2313,1227.76001,96.9104996,64.9504013,1207.890015,0,591,6.25,-66768,4400454
2314,1245.219971,97.9470978,66.2313995,1219.48999,0,396,5,-16768,4400454
2315,1226.680054,97.9016037,74.2479019,1165.349976,0,631,10.45,33232,4400454
2316,1223.189941,98.7973022,74.1405029,1113.400024,0,703,10.04,83232,4400454
2317,1261.089966,98.0462036,81.1156998,1115.52002,0,827,18.54,133232,4400454
2318,1225.550049,99.8277969,93.6363983,1088.02002,0,204,2.29,183232,4400454
2319,1257.52002,100.737999,108.7600021,1091.530029,0,197,3.83,233232,4400454
2320,1251.959961,103.3789978,129.6860046,1075.060059,0,260,6.04,283232,4400454
2321,1248.150024,106.3479996,147.470993,1041.140015,0,953,11.71,333232,4400454
2322,1264.790039,108.2419968,180.3139954,998.8120117,0,1253,22.88,383232,4400454
2323,1297.280029,107.9000015,196.2149963,957.257019,0,873,13.94,433232,4400454
2324,1339.869995,107.7200012,210.173996,918.664978,0,1170,19.49,483232,4400454
2325,1320.869995,108.6340027,211.9420013,913.6539917,0,1231,21.91,533232,4400454
2326,1280.780029,110.6880035,212.6360016,926.7150269,0,277,3.92,583232,4400454
2327,1191.930054,110.2139969,234.5209961,929.8439941,0,954,15.78,633232,4400454
2328,1172.569946,107.0859985,244.197998,880.5040283,0,975,13.76,683232,4400454
2329,1175.670044,105.9509964,235.0740051,887.473999,0,765,10.05,733232,4400454
2330,1164.459961,102.1299973,237.901001,868.414978,1,1212,18.86,783232,4400454
2331,1171.900024,101.3860016,233.9420013,903.6090088,0,1246,20.66,833232,4400454
2332,1189.469971,103.625,258.098999,903.5679932,0,1188,24.43,883232,4400454
2333,1173.819946,111.4680023,282.3059998,938.7440186,0,1372,35.55,933232,4400454
2334,1153.560059,117.6849976,328.0329895,951.802002,0,1944,44.67,983232,4400454
2335,1127.27002,126.3280029,367.3880005,983.5679932,0,1340,81.34,1033232,4400454
2336,1134.300049,130.4600067,394.1740112,969.6640015,0,1029,83.31,1083232,4400454
2337,1138.52002,127.2959976,404.1900024,926.4890137,12,1856,51.49,1133232,4400454
2338,1145.579956,127.3450012,402.9590149,950.9459839,109,1212,68.25,1183232,4400454
2339,1145.329956,126.0390015,409.3389893,943.7009888,128,1568,70.4,1233232,4400454
2340,1117.089966,64.9272995,37.3306007,988.9630127,123,1362,18.05,-2466768,4450454
2341,1142.01001,67.1547012,30.9916992,978.6790161,136,1136,18.91,-2416768,4450454
2342,1155.310059,66.1909027,28.2893009,995.8209839,105,1515,24.32,-2366768,4450454
2343,1198.890015,69.8119965,25.7355003,1108.469971,124,1221,13.21,-2316768,4450454
2344,1240.160034,75.4039993,24.3719006,1108.410034,154,44,0.73,-2266768,4450454
2345,1228.390015,76.0056992,27.4710999,1107.01001,171,54,0.98,-2216768,4450454
2346,1243.109985,79.8996964,29.5372009,1113.119995,211,52,0.98,-2166768,4450454
2347,1267.459961,83.2440033,33.7272987,1144.410034,253,56,1.11,-2116768,4450454
2348,1293.790039,88.4287033,38.710701,1154.75,236,53,1.11,-2066768,4450454
2349,1304.569946,91.8363037,42.9255981,1176.280029,190,57,1.07,-2016768,4450454
2350,1311.339966,96.2423019,45.3554001,1192.829956,223,47,0.85,-1966768,4450454
2351,1315.150024,97.6723022,43.1982994,1209.160034,258,47,1.04,-1916768,4450454
2352,1314.819946,97.5510025,39.710701,1225.859985,308,90,2.02,-1866768,4450454
2353,1312.52002,97.3520966,35.9421997,1213.459961,381,124,1.1,-1816768,4450454
2354,1305.430054,98.6243973,32.4379997,1216.790039,392,180,2.31,-1766768,4450454
2355,1291.040039,97.751503,27.2479,1226.829956,407,211,3.45,-1716768,4450454
2356,1293.51001,94.3510971,26.2066002,1238.339966,359,182,3.29,-1666768,4450454
2357,1300.109985,91.4794006,25.6611996,1238.949951,373,128,3,-1616768,4450454
2358,1322.189941,85.5115967,25.6611996,1242.930054,374,106,1.58,-1566768,4450454
2359,1319.369995,86.7647018,25.0331001,1266.640015,402,387,3.36,-1516768,4450454
2360,1268.75,87.8574982,24.7355003,1284.76001,20,417,10.54,-1466768,4450454
2361,1263.209961,91.5509033,22.6364002,1342.160034,58,529,14.31,-1416768,4450454
2362,1254.810059,91.7845001,20.4214993,1365.119995,73,438,14.14,-1366768,4450454
2363,1268.699951,85.4176025,16.6198006,1403.800049,16,344,7.35,-1316768,4450454
2364,1273.589966,70.0655975,12.3718996,1447.939941,16,87,1.31,-1266768,4450454
2365,1251.599976,79.7201004,13.5207005,1449.77002,6,414,10.19,-1216768,4450454
2366,1207.540039,85.7677002,17.1074009,1386.810059,15,544,9.55,-1166768,4450454
2367,1184.640015,85.7349014,19.9174004,1437.969971,15,859,13.43,-1116768,4450454
2368,1185.579956,81.7844009,19.7602997,1439.619995,6,869,13.18,-1066768,4450454
2369,1157.390015,82.3738022,26.7933998,1369.849976,1,757,9.93,-1016768,4450454
2370,1150.23999,85.3976974,30.1653004,1340.900024,5,766,11.42,-966768,4450454
2371,1149.589966,87.6669006,34.2313995,1340.050049,3,890,14.82,-916768,4450454
2372,1172.609985,86.7444,33.2975006,1139.920044,10,874,14.62,-866768,4450454
2373,1183.650024,85.1315002,34.5620003,1107.089966,5,776,9.81,-816768,4450454
2374,1165.819946,83.1549988,41.1321983,1081.150024,0,911,10.27,-766768,4450454
2375,1155.98999,80.1704025,45.3554001,1045.319946,0,824,6.39,-716768,4450454
2376,1163.27002,82.2745972,45.1901016,1113.569946,0,464,5.46,-666768,4450454
2377,1190.369995,82.5227966,45.4710999,1145.030029,0,383,5.63,-616768,4450454
2378,1196.229981,87.6952972,49.5620003,1138.800049,0,328,4.82,-566768,4450454
2379,1176.729981,96.1744995,54.6860008,1106.359985,0,462,7.43,-516768,4450454
2380,1197.400024,94.887001,46.8347015,1200.939941,0,516,7.76,-466768,4450454
2381,1247.160034,97.8206024,41.6777,1262.050049,0,310,3.62,-416768,4450454
2382,1282.689941,97.3309021,37.5950012,1301.689941,0,78,1.45,-366768,4450454
2383,1305.98999,93.9476013,33.3801994,1341.630005,0,226,4.63,-316768,4450454
2384,1298.569946,96.8309021,36.1487999,1365.099976,0,333,4.99,-266768,4450454
2385,1281.280029,99.6176987,41.6032982,1352.030029,0,450,8.46,-216768,4450454
2386,1260.959961,101.1910019,47.5455017,1309.199951,0,569,10.03,-166768,4450454
2387,1264.140015,98.7927017,50.5041008,1314.030029,0,587,11.3,-116768,4450454
2388,1269.300049,97.7845993,68.5372009,1189.599976,0,691,10.75,83232,4450454
2389,1223.73999,102.625,82.504097,1044.209961,0,1147,14.48,133232,4450454
2390,1208.630005,99.4844971,85.0495987,1079.069946,0,1274,28.45,183232,4450454
2391,1235.160034,102.8720016,97.7024994,1079.380005,0,398,2.56,233232,4450454
2392,1251.609985,106.2139969,115.6119995,1050.910034,0,273,1.46,283232,4450454
2393,1250.420044,108.9929962,133.2480011,1038.920044,0,337,4.66,333232,4450454
2394,1258.689941,107.8669968,183.1490021,1015.700012,0,816,13.7,383232,4450454
2395,1289.849976,108.6330032,194.6529999,937.5170288,0,720,8.83,433232,4450454
2396,1266.290039,109.7200012,208.5370026,880.7329712,0,969,9.49,483232,4450454
2397,1236.25,111.6380005,212.5619965,872.9299927,0,1011,8.49,533232,4450454
2398,1233.52002,114.7139969,197.0249939,888.4279785,0,1153,14.97,583232,4450454
2399,1222.810059,113.6920013,210.0249939,855.7180176,28,1119,19.75,633232,4450454
2400,1186,109.3990021,231.2559967,854.1619873,68,794,10.23,683232,4450454
2401,1180.329956,106.8889999,233.5449982,895.7379761,95,555,9,733232,4450454
2402,1186.26001,102.8470001,226.5039978,894.2990112,103,645,7.51,783232,4450454
2403,1198.780029,100.7040024,228.1820068,887.5250244,111,1074,16.06,833232,4450454
2404,1223.449951,100.0110016,236.6690063,886.2189941,112,1007,24.18,883232,4450454
2405,1235.140015,98.9478989,271.5369873,879.5960083,117,1323,19.6,933232,4450454
2406,1213.660034,107.7509995,294.0169983,895.0939941,145,1313,17.83,983232,4450454
2407,1173.439941,116.9609985,329.5870056,903.9630127,169,1661,36.21,1033232,4450454
2408,1178.400024,125.2450027,360.2309875,920.2689819,169,955,29.94,1083232,4450454
2409,1181.729981,124.1620026,367.9500122,892.8660278,169,1356,32.5,1133232,4450454
2410,1190.560059,124.3669968,365.4630127,911.3909912,205,907,27.88,1183232,4450454
2411,1178.619995,122.6279984,372.3880005,886.7689819,233,839,21.62,1233232,4450454
2412,1175.189941,121.8219986,377.9920044,904.4219971,296,622,21.9,1283232,4450454
2413,1173.869995,105.5199966,510.6029968,765.1599731,338,808,41.41,1633232,4450454
2414,1079.310059,78.6921997,49.2644997,778.2910156,405,2539,22.94,-2366768,4500454
2415,1187.25,68.9645996,32.4958992,896.0689697,415,2500,28.73,-2316768,4500454
2416,1142.339966,80.2013016,47.7769012,1065.170044,402,1707,26.34,-2266768,4500454
2417,1185.170044,73.4785995,35.0331001,1080.540039,393,538,5.32,-2216768,4500454
2418,1206.609985,74.7696991,33.9255981,1087.060059,424,61,1.29,-2166768,4500454
2419,1250.869995,81.9247971,40.9090996,1112.479981,403,81,1.65,-2116768,4500454
2420,1269.939941,87.7264023,47.1818008,1145.689941,349,45,0.76,-2066768,4500454
2421,1265.050049,93.5381012,52.611599,1162.530029,350,31,0.58,-2016768,4500454
2422,1254.25,95.6492996,56.6941986,1175.199951,461,76,1.37,-1966768,4500454
2423,1262.030029,98.425499,56.4627991,1189.670044,21,110,1.68,-1916768,4500454
2424,1286.060059,97.040802,47.5455017,1168.119995,0,77,1.75,-1866768,4500454
2425,1297.729981,95.2508011,41.9421997,1188.48999,12,42,0.86,-1816768,4500454
2426,1286.329956,94.5935974,36.6777,1195.589966,87,60,1.49,-1766768,4500454
2427,1285.420044,93.5952988,32.2727013,1199.719971,40,84,1.44,-1716768,4500454
2428,1297.150024,91.735199,27.5454998,1201.150024,11,77,0.89,-1666768,4500454
2429,1295.829956,87.4972,27.4379997,1231.619995,10,166,2.27,-1616768,4500454
2430,1197.040039,98.0606003,50.4132004,1204.319946,2,1377,25.19,-1566768,4500454
2431,1168.650024,100.2450027,55.9752007,1175.339966,5,1484,27.42,-1516768,4500454
2432,1186.920044,96.4993973,48.3306007,1196.849976,41,1136,14.31,-1466768,4500454
2433,1218.290039,91.1213989,34.9255981,1243.540039,5,782,16.41,-1416768,4500454
2434,1221.160034,90.384697,32.9916992,1222.550049,0,837,11.73,-1366768,4500454
2435,1231.290039,90.1620026,27.0083008,1326.380005,2,755,11.16,-1316768,4500454
2436,1249.199951,91.302597,21.0578995,1400.339966,0,579,11.94,-1266768,4500454
2437,1258.479981,87.5268021,17.0083008,1444.660034,0,380,9.43,-1216768,4500454
2438,1240.229981,88.3784027,18.6693993,1383.170044,0,593,11.05,-1166768,4500454
2439,1216.050049,80.665802,21.6280994,1305.680054,0,600,10.5,-1116768,4500454
2440,1211.26001,74.0607986,22.9587002,1346.150024,0,538,8.46,-1066768,4500454
2441,1210.349976,73.1727982,23.1404991,1320.859985,0,243,4.21,-1016768,4500454
2442,1185.709961,82.4134979,30.9090996,1317.640015,0,391,4.93,-966768,4500454
2443,1169.890015,86.1228027,38.7438011,1159.670044,0,611,6.86,-916768,4500454
2444,1162.979981,87.1679993,43.9504013,1081.439941,0,500,5.16,-866768,4500454
2445,1143.140015,91.9782028,49.892601,988.3530273,0,626,6.6,-816768,4500454
2446,1131.069946,95.0442963,55.1240005,884.6190186,0,525,4.51,-766768,4500454
2447,1130.369995,90.5411987,55.1156998,974.1710205,0,742,6.19,-716768,4500454
2448,1156.410034,87.8981018,49.2397003,1072.640015,0,985,10.48,-666768,4500454
2449,1201.25,85.6667023,42.9668999,1113.180054,1,481,5.45,-616768,4500454
2450,1221.5,87.6677017,42.0247993,1141.560059,0,386,6.41,-566768,4500454
2451,1212.540039,96.8554993,45.5950012,1168.589966,0,514,8.86,-516768,4500454
2452,1242.859985,98.4913025,39.1735992,1251.540039,113,352,5.94,-466768,4500454
2453,1281.530029,98.5383987,34.3223,1285.680054,144,76,1.48,-416768,4500454
2454,1311.819946,96.9031982,31.0083008,1316.920044,138,99,2,-366768,4500454
2455,1355.050049,89.4013977,27.1982994,1359.160034,153,167,2.68,-316768,4500454
2456,1227.880005,103.0670013,95,1013.849976,165,1003,10.26,183232,4500454
2457,1245.920044,106.4680023,98.5784988,1009.820007,202,796,11.45,233232,4500454
2458,1252.089966,111.060997,114.5619965,1022.090027,223,869,10.55,283232,4500454
2459,1282.479981,107.7699966,133.7019958,1005.349976,271,699,11.55,333232,4500454
2460,1285.98999,106.0780029,172.9499969,956.1790161,300,473,5.4,383232,4500454
2461,1274.560059,104.7419968,185.5039978,957.1409912,351,276,2.8,433232,4500454
2462,1267.150024,106.0550003,191.826004,963.7080078,421,517,5.69,483232,4500454
2463,1249.229981,108.8899994,192.3390045,952.4329834,409,425,4.77,533232,4500454
2464,1279.050049,113.1500015,186.3390045,947.2299805,408,556,5.43,583232,4500454
2465,1224.530029,109.3710022,204.7689972,903.8939819,359,617,8.2,633232,4500454
2466,1198.27002,108.0039978,217.628006,920.4949951,305,648,9.47,683232,4500454
2467,1193.52002,108.4749985,219.628006,909.9689941,319,516,6.68,733232,4500454
2468,1198.699951,105.5910034,215.2310028,900.1079712,301,407,4.96,783232,4500454
2469,1253.219971,99.0102997,224.4049988,894.0440063,281,312,4.24,833232,4500454
2470,1291.869995,95.5568008,237.2980042,876.848999,434,339,3.89,883232,4500454
2471,1283.699951,95.7538986,262.9419861,861.039978,529,870,9.08,933232,4500454
2472,1256.819946,101.2220001,284.5209961,842.0679932,69,1187,12.91,983232,4500454
2473,1195.5,117.2180023,324.678009,861.3549805,72,1417,23.75,1033232,4500454
2474,1197.27002,120.0449982,334.4710083,872.0339966,28,1162,20.41,1083232,4500454
2475,1203.560059,120.875,336.8590088,891.5430298,31,959,21.18,1133232,4500454
2476,1200.630005,120.6880035,338.0830078,864.5949707,5,1332,31.98,1183232,4500454
2477,1187.119995,118.5759964,343.3880005,869.4110107,42,811,17.89,1233232,4500454
2478,1208.310059,120.2839966,341.42099,904.1119995,35,588,19.57,1283232,4500454
2479,1209.329956,120.5070038,350.1900024,916.8579712,66,647,31.67,1333232,4500454
2480,1213.349976,106.1100006,488.4379883,808.3759766,46,906,68.78,1633232,4500454
2481,1210.300049,105.737999,550.2979736,755.914978,138,979,36.21,1683232,4500454
2482,1158.849976,72.0269012,49.8264008,1054.619995,47,745,10.24,-2216768,4550454
2483,1194.650024,72.7093964,48.7769012,1072.869995,4,288,5.9,-2166768,4550454
2484,1226.579956,74.0401993,50.6529007,1108.800049,0,591,8.75,-2116768,4550454
2485,1248.160034,76.6316986,54.1901016,1128.319946,0,662,8.26,-2066768,4550454
2486,1232.439941,86.3869019,66.5702972,1138.25,0,53,1.02,-2016768,4550454
2487,1210.670044,90.4682999,73.1569977,1139.810059,0,58,1.22,-1966768,4550454
2488,1229.810059,94.7193985,69.685997,1152.699951,0,87,1.62,-1916768,4550454
2489,1241.579956,95.9573975,63.2975006,1165.209961,0,45,1.01,-1866768,4550454
2490,1267.959961,93.6275024,48.4049988,1158.829956,0,78,1.21,-1816768,4550454
2491,1273.479981,91.3031998,41.8181992,1176.689941,0,49,1.37,-1766768,4550454
2492,1269.349976,89.0966034,35.8347015,1167.369995,0,41,0.84,-1716768,4550454
2493,1240.73999,84.5552979,31.5207005,1180.819946,0,538,11.28,-1666768,4550454
2494,1209.02002,91.4745026,51.2066002,1157.719971,0,1516,23.88,-1616768,4550454
2495,1253.069946,87.8832016,46.710701,1105.170044,0,1516,24.16,-1566768,4550454
2496,1229.930054,89.6283035,49.8264008,1101.459961,0,1578,23.44,-1516768,4550454
2497,1245.719971,85.7990036,45.4379997,1121.849976,101,1673,15.61,-1466768,4550454
2498,1292.689941,79.9539032,33.7355003,1188.709961,100,1005,23.72,-1416768,4550454
2499,1309.939941,81.7827988,24.0578995,1255.170044,115,827,20.93,-1366768,4550454
2500,1274.76001,84.4680023,27.5207005,1256.76001,127,614,10.42,-1316768,4550454
2501,1245.75,87.6337967,29.1900997,1287.27002,124,372,5.34,-1266768,4550454
2502,1257.439941,88.8233032,25.5289001,1345.01001,145,287,3.78,-1216768,4550454
2503,1246.849976,82.7021027,24.6280994,1352.170044,170,447,5.28,-1166768,4550454
2504,1240.280029,78.793602,24.1487999,1363.01001,214,486,11.85,-1116768,4550454
2505,1231.160034,74.9327011,24.5454998,1354.619995,267,512,13.16,-1066768,4550454
2506,1223.290039,73.106102,24.4214993,1435.410034,415,486,12.81,-1016768,4550454
2507,1199.790039,80.8665009,30.1735992,1407.189941,387,529,11.72,-966768,4550454
2508,1181.26001,85.6224976,37.3801994,1259.48999,292,820,14.4,-916768,4550454
2509,1172.390015,87.0155029,45.8264008,1102.209961,241,1156,13.13,-866768,4550454
2510,1164.869995,92.3163986,53.2727013,977.3499756,250,1017,7.08,-816768,4550454
2511,1156.329956,96.3684006,58.6941986,920.0189819,279,456,4.33,-766768,4550454
2512,1154.979981,95.2603989,52.4627991,1000.210022,295,338,3.69,-716768,4550454
2513,1186.849976,89.3307037,46.6445999,1083.319946,322,435,5.77,-666768,4550454
2514,1296.650024,111.2129974,161.2640076,993.2009888,318,437,8.51,533232,4550454
2515,1317.459961,116.6640015,152.8099976,969.7550049,312,411,5.52,583232,4550454
2516,1278.189941,112.3659973,170.4960022,962.2039795,308,447,4.95,633232,4550454
2517,1255.52002,110.572998,176.0579987,972.0020142,294,422,5.8,683232,4550454
2518,1245.910034,108.4499969,188.727005,943.0859985,379,434,5.46,733232,4550454
2519,1242.400024,104.7649994,209.8840027,915.2930298,523,344,3.63,783232,4550454
2520,1273.979981,101.2399979,216.8430023,891.96698,530,340,4.31,833232,4550454
2521,1310.209961,99.1921997,228.6690063,877.5430298,102,416,3.81,883232,4550454
2522,1321.27002,100.4909973,243.2559967,859.2800293,95,357,4.52,933232,4550454
2523,1305.050049,103.3310013,261.8680115,833.7410278,95,602,6.43,983232,4550454
2524,1232.780029,112.7779999,301.4549866,839.2440186,143,937,10.68,1033232,4550454
2525,1219.949951,116.0960007,310.5119934,841.0130005,158,949,14.34,1083232,4550454
2526,1216.660034,117.2850037,311.7600098,838.2680054,217,1035,16.15,1133232,4550454
2527,1205.709961,115.6660004,319.8099976,797.5900269,105,1062,15.95,1183232,4550454
2528,1225.420044,115.4309998,295.4710083,859.007019,84,1118,31.61,1233232,4550454
2529,1238.27002,116.7799988,309.0910034,908.7810059,112,513,13.91,1283232,4550454
2530,1225.599976,118.9189987,330.8179932,929.2119751,157,826,27.46,1333232,4550454
2531,1237.209961,120.473999,335.5289917,949.382019,136,698,32.56,1383232,4550454
2532,1269.26001,104.8030014,375.3469849,848.0440063,6,41,48.25,1583232,4550454
2533,1248.550049,104.0680008,435.1409912,823.1589966,13,547,95.35,1633232,4550454
2534,1252.719971,103.9089966,545.6450195,789.0529785,5,801,45.09,1683232,4550454
2535,1270.439941,102.5839996,576.2979736,716.5150146,6,856,29.34,1733232,4550454
2536,1168.900024,77.8749008,87.7934036,1044.439941,1,2155,17.52,-2066768,4600454
2537,1204.98999,79.6365967,83.5289001,1083.359985,0,1137,17.45,-2016768,4600454
2538,1200.900024,91.2244034,94.8016968,1093.160034,0,1170,18.35,-1966768,4600454
2539,1217.189941,93.1850967,89.0165024,1157.579956,0,1242,25.52,-1916768,4600454
2540,1234.430054,92.910202,77.6116028,922.697998,1,1431,29.24,-1866768,4600454
2541,1217.829956,90.2304993,66.2562027,984.6309814,20,1193,23.07,-1816768,4600454
2542,1283.709961,87.8527985,49.7769012,976.6359863,17,2101,36.09,-1766768,4600454
2543,1237.209961,87.7778015,48.0331001,897.539978,56,2769,51.45,-1716768,4600454
2544,1187.349976,90.0451965,50.1321983,1090.439941,76,2354,34.31,-1666768,4600454
2545,1185.890015,90.0287018,59.7933998,1082.219971,79,129,1.4,-1616768,4600454
2546,1224.839966,82.626503,65.6694031,1101.189941,92,1536,15.55,-1566768,4600454
2547,1253.76001,80.1063004,56.4627991,1127.229981,111,1128,13.33,-1516768,4600454
2548,1262.550049,76.3434982,48.2066002,1249.089966,136,1148,24.05,-1466768,4600454
2549,1270.560059,75.7900009,42.6198006,1270.410034,169,981,25.43,-1416768,4600454
2550,1351.630005,73.2162018,21.0991993,1312.900024,211,915,18.95,-1366768,4600454
2551,1346.229981,76.9067993,21.7933998,1377.390015,215,842,23.65,-1316768,4600454
2552,1317.709961,83.0455017,25.2231007,1284.089966,344,728,17.16,-1266768,4600454
2553,1301.939941,84.8149033,24.9916992,1336.680054,320,532,8.71,-1216768,4600454
2554,1294.069946,86.5361023,24.1982994,1353.869995,232,615,15.57,-1166768,4600454
2555,1325.229981,77.177803,17.2726994,1422.459961,184,858,39.06,-1116768,4600454
2556,1312.229981,66.2718964,17.6445999,1490.130005,179,621,21.48,-1066768,4600454
2557,1293.930054,62.1144981,18.3223,1453.400024,214,408,14.01,-1016768,4600454
2558,1288.459961,65.2313004,20.4710999,1408.390015,248,380,10.28,-966768,4600454
2559,1246.150024,82.2284012,27.7521,1333.349976,271,570,10.55,-916768,4600454
2560,1220.810059,82.9947968,34.4132004,1187.119995,299,644,8.55,-866768,4600454
2561,1312.729981,113.1070023,137.0330048,1010.530029,322,403,5.1,583232,4600454
2562,1309.829956,109.2109985,147.3549957,1018.030029,329,331,4.15,633232,4600454
2563,1304.400024,109.4580002,150.9589996,1036.050049,330,369,5.24,683232,4600454
2564,1292,109.0210037,176.8179932,1033.449951,388,464,9.15,733232,4600454
2565,1296.189941,107.4250031,190.6529999,1009.659973,471,413,7.37,783232,4600454
2566,1307.199951,105.9990005,199.7189941,949.84198,436,467,6.99,833232,4600454
2567,1333.540039,105.1780014,211.5370026,907.1660156,291,523,6.04,883232,4600454
2568,1340.160034,105.1230011,226.826004,867.8950195,235,355,5.01,933232,4600454
2569,1310.459961,109.7610016,262.42099,829.1309814,158,388,4.84,983232,4600454
2570,1314.579956,111.3669968,275.7359924,765.15802,226,383,5.17,1033232,4600454
2571,1276.579956,111.1230011,298.1650085,786.6030273,280,797,9.5,1083232,4600454
2572,1219.819946,113.5189972,302.2399902,809.289978,267,860,14.08,1133232,4600454
2573,1236.859985,113.5189972,274.7850037,837.3410034,165,1004,18.38,1183232,4600454
2574,1252.560059,113.387001,264.098999,923.0209961,200,785,17.12,1233232,4600454
2575,1260.479981,114.6269989,282.9590149,909.8740234,152,579,17.38,1283232,4600454
2576,1255.319946,116.5619965,311.4129944,904.7689819,144,709,16.94,1333232,4600454
2577,1268.48999,116.1169968,323.098999,932.9390259,110,764,34.08,1383232,4600454
2578,1279,114.1460037,330.5209961,926.9710083,10,589,28.95,1433232,4600454
2579,1281.719971,112.3759995,333.355011,916.901001,1,558,47.1,1483232,4600454
2580,1286.069946,109.4179993,338.9169922,895.2020264,18,226,49.09,1533232,4600454
2581,1289,106.3290024,355.0580139,859.8880005,34,143,42.58,1583232,4600454
2582,1306.810059,103.2699966,402.098999,833.2609863,17,353,61.56,1633232,4600454
2583,1289.040039,102.7779999,483.1409912,778.7080078,2,523,45.71,1683232,4600454
2584,1298.479981,101.7580032,523.6119995,749.2960205,0,873,36.09,1733232,4600454
2585,1318.550049,100.5309982,546.7360229,722.2039795,3,702,21.01,1783232,4600454
2586,983.6569824,85.6783981,177.2230072,694.8649902,28,3491,23.98,-2066768,4650454
2587,1022.460022,85.9852982,166.7850037,794.2329712,62,3310,27.23,-2016768,4650454
2588,1101.920044,85.9690018,139.0910034,980.0599976,137,2748,27.34,-1966768,4650454
