"Id","PSCV.1","MPS.1","MPFD.1","PSCV.2","MPS.2","MPFD.2","PD.2","PSCV.3","MPFD.3","PSCV.4","MPS.4","PSSD.4","MPFD.4","PD.4","PSCV.5","MPS.5","MPFD.5","PD.5","PSCV.All","MPS.All","MPFD.All","SR"
2569,441.6692021,182.6024813,1.039394655,3668.885492,2314.197898,1.030104451,0.02834763,2268.442647,1.040263034,2360.260279,676.8482748,15975.38098,1.032835215,0.015350913,638.3446898,277.2095732,1.032723557,0.003015705,5750.143264,636.6604083,1.037469221,0
2570,390.2138036,181.2364993,1.040764032,3332.71596,3173.709797,1.029529935,0.022860992,1518.560933,1.039771386,1769.235265,429.8031653,7604.229171,1.034487052,0.013113454,555.2013829,412.4024026,1.035115812,0.001789967,6338.972361,639.9899734,1.037964158,0
2571,649.205335,230.7583608,1.041303032,2647.074255,5409.51588,1.02623175,0.014125175,702.1442097,1.03922542,1594.952366,416.3194378,6640.096722,1.032839888,0.009611345,476.6460902,734.9279835,1.04318744,0.00075879,6486.103113,689.8080092,1.038063665,0
2572,822.3374428,261.3578901,1.040170008,2555.478768,5933.348896,1.026095262,0.013035629,607.0728228,1.037644123,920.7764349,456.5513468,4203.817215,1.034582681,0.007899202,153.0961396,96.23895141,1.035251614,0.000719878,6579.132296,693.1570433,1.037096534,0
2573,880.1330734,254.3547544,1.040196189,2713.464749,5101.271752,1.028959193,0.014825596,579.7933184,1.037278196,1303.03214,689.1614489,8979.995176,1.035408446,0.007899202,446.5288153,135.6944601,1.029294778,0.001984529,6444.872737,685.9414755,1.036991722,0
2574,894.6480034,246.302526,1.039877025,2949.811259,3991.486153,1.030684276,0.018327706,1093.381883,1.036192105,1650.978256,1001.489128,16534.36774,1.031343599,0.007412798,393.6017082,146.0370419,1.033212645,0.002218003,5934.193658,728.2175512,1.03616888,0
2575,690.237012,206.4041746,1.039494877,3116.337332,3585.717875,1.033589353,0.020156585,1076.262784,1.036311276,1865.831924,1061.157887,19799.42261,1.030774404,0.008930379,318.3711494,220.6549128,1.035429738,0.002003985,5788.883305,762.2363156,1.036413461,0
2576,443.1134018,155.5389081,1.039299687,3117.940053,3513.787159,1.033791786,0.020467884,999.1640098,1.0378123,1764.653952,1063.56087,18768.16893,1.032053883,0.010272854,395.2112548,151.9321117,1.031555654,0.002782231,5657.291086,779.5782612,1.037020371,0
2577,464.3056936,153.6220438,1.039474142,3077.689891,3527.83082,1.034334876,0.020409515,977.8142659,1.037434326,2124.704079,855.8110383,18183.45204,1.033544885,0.01338584,396.137495,151.5251575,1.031216882,0.002743319,5597.973721,782.5455963,1.036992835,0
2578,409.1213297,137.0693601,1.039062638,3093.650314,3573.644315,1.036642685,0.020390059,1166.023442,1.034158912,2023.286788,574.2486391,11618.69684,1.037950037,0.023230659,267.8202324,132.8769084,1.034425142,0.002626582,6004.021164,700.5260292,1.036327889,0
2579,362.9444908,122.4140557,1.039556825,2990.009105,3958.134705,1.037839396,0.01856118,850.7916389,1.032125869,1949.405883,448.9561557,8751.977711,1.036836179,0.036091183,274.1626688,143.2009892,1.038111729,0.003716127,6521.672313,617.8338113,1.035318537,0
2580,473.9021636,156.3249396,1.040080951,2791.291233,4439.832448,1.036005668,0.015992966,674.4088568,1.03134193,1177.397411,400.2964453,4713.079981,1.03740231,0.048192917,340.5700357,160.5218071,1.036261725,0.0042609,6564.048072,572.6113498,1.035029656,0
2581,1979.11325,627.021872,1.038434097,2563.107639,4305.167598,1.03692516,0.013619314,201.84027,1.030841358,1073.782273,326.6123267,3507.105265,1.037725456,0.063660567,337.8145661,198.7703111,1.039200542,0.00527262,5970.320833,477.8060311,1.03441282,0
2582,2513.389377,1607.893342,1.038675611,2294.352473,4047.50129,1.038161637,0.011070557,157.8069222,1.029974177,964.4358662,270.0783363,2604.732342,1.036849238,0.075548282,338.4249312,228.8839152,1.038540824,0.004202531,5516.008152,411.3452962,1.033270923,0
2583,3189.514869,1544.301251,1.037054202,1819.480815,5112.550986,1.039244822,0.006906938,158.1658792,1.029923595,872.1242456,240.4163737,2096.729485,1.036300356,0.082727607,329.7624511,196.4499869,1.037117896,0.004066338,5625.231136,381.5708594,1.032973508,0
2584,3504.352147,1485.819666,1.035224262,1382.324275,5399.188981,1.042158219,0.00501969,189.2093966,1.031561356,1024.671914,235.4355612,2412.442071,1.036322389,0.082941624,408.2900242,154.9662095,1.0355453,0.006829113,5639.401721,351.4365454,1.033627159,0
2585,3476.286657,1930.589089,1.037516969,1216.800715,5121.491851,1.040744181,0.003288085,178.074834,1.031831132,1495.367096,207.6373094,3104.940005,1.035976249,0.083855896,422.2114114,141.9175841,1.036147338,0.007626801,6776.011491,319.3395339,1.033676103,0
2586,720.9028674,282.7372998,1.045690815,1614.079025,293.8048351,1.03991805,0.054827468,2124.692445,1.038341451,2581.945913,4250.983481,109758.0943,1.039669619,0.01480614,299.8766508,109.311726,1.031943996,0.001284107,4606.101202,866.5923919,1.040162494,1
2587,864.0421594,289.9444547,1.040691936,2171.380043,345.8109996,1.038803383,0.052123062,1984.548187,1.036451199,2578.724126,3958.451833,102077.5524,1.037622626,0.015389825,290.5486959,130.8738158,1.033530927,0.001459212,4372.895959,872.7728776,1.038229009,1
2588,1247.161349,294.408036,1.038191221,2401.07084,309.2508888,1.039532491,0.058563052,1947.109595,1.035610604,2638.77262,3506.939922,92540.17045,1.035784536,0.017588372,289.8670225,115.5149188,1.035372272,0.00192616,4470.615583,784.0975555,1.037762979,1
2589,1219.560755,288.2070053,1.03933716,2422.354573,291.6589275,1.038534734,0.059419123,2341.325413,1.036141379,2686.38982,3151.532564,84662.45,1.0361041,0.019670181,285.4002019,85.01267081,1.033973632,0.002548757,4423.843358,757.1831874,1.037534247,1
2590,1257.136029,279.065793,1.037242195,1769.641171,210.0351863,1.038981258,0.060139001,2583.877323,1.034465303,2717.245904,3121.287649,84813.0608,1.035539276,0.020545709,183.9511636,77.60072614,1.039051849,0.002101266,4519.137729,763.9357129,1.037097973,1
2591,1008.886789,219.0874737,1.036418285,688.3567345,143.5843694,1.038488683,0.0604503,2722.114103,1.033978901,2786.223291,3975.8688,110776.5825,1.034164441,0.01789967,135.2822025,50.43055234,1.031467452,0.001537037,5364.477566,786.136353,1.036390925,1
2592,957.5943114,185.6217493,1.036780075,1247.224919,185.1399601,1.03818699,0.055897557,2296.014274,1.035062527,2606.915551,4909.514668,127986.9014,1.033908773,0.015234176,132.7489624,54.18671394,1.033159759,0.001245194,5392.687709,868.496025,1.036536146,1
2593,1180.586872,155.3792521,1.031296718,2027.475634,243.8825481,1.039249927,0.058699245,2070.028426,1.035261972,2654.179349,4920.628948,130602.3174,1.034452501,0.014786684,773.3734479,407.1440938,1.034932912,0.001653774,5503.268305,842.4454149,1.036877107,1
2594,361.9334657,97.16685107,1.034217416,2020.08156,242.9801062,1.038621215,0.058835438,1437.639376,1.035308876,2514.554039,5947.443313,149551.6761,1.03219461,0.012704875,763.9113229,1644.308736,1.038811226,0.001245194,5986.238014,798.0992975,1.03650225,1
2595,371.3124802,126.9164098,1.036562231,1833.078913,277.4161314,1.038365329,0.049788322,659.0726697,1.036568767,2307.887827,7116.017617,164229.7043,1.03287472,0.01095382,660.598408,2222.808181,1.040625052,0.00091444,5794.719844,884.3357667,1.037034159,1
2596,382.1124711,122.918751,1.036064416,1889.223763,288.9605643,1.040409446,0.039885135,598.5249143,1.03732899,2256.431448,7919.114238,178689.3841,1.032983964,0.010214486,593.9332726,2645.519985,1.036737543,0.000797703,5564.02584,1057.999069,1.03801091,0
2597,386.8680677,131.0853509,1.036339106,1618.969651,291.6872113,1.039946585,0.031635722,539.0841458,1.038092169,2001.191605,10540.96388,210944.8842,1.032875944,0.007996483,511.2042213,3591.460996,1.037848138,0.000583685,5190.685852,1323.997804,1.038132317,1
2598,417.7430309,145.1396414,1.034330439,1031.993538,216.4521896,1.038700847,0.025215188,593.3948445,1.037222038,1522.577711,19922.27358,303332.097,1.030968136,0.004552742,345.6943209,3834.011049,1.039438585,0.000291842,4740.367356,1864.934498,1.037196019,1
2599,442.8315832,236.0992536,1.036435718,763.0809715,218.7767746,1.041637961,0.019884199,803.552392,1.037014213,1292.257527,28492.68893,368198.9173,1.028694833,0.003268635,155.8706474,817.101242,1.024206239,0.000116737,4072.037736,2672.781839,1.038661464,1
2600,447.0567796,311.4133624,1.043317361,1168.589096,275.6583105,1.042684008,0.020039848,1045.15454,1.034572828,1346.299202,25503.59956,343354.7574,1.033393739,0.003579934,211.6541713,313.0787917,1.022659312,0.000116737,3937.550639,2723.772907,1.039574934,1
2601,490.5159688,266.83713,1.039715617,1235.311048,312.8859654,1.042383058,0.019786918,1260.825711,1.036446565,1535.539212,19408.77782,298029.394,1.03136922,0.004669479,49.79295977,22.70681346,1.018317339,9.73e-05,3990.847869,2606.368903,1.039137653,1
2602,508.0288198,213.7149801,1.040151838,1014.296732,297.3557984,1.042786027,0.01638209,1401.618417,1.036124465,1371.886084,24916.59386,341827.2837,1.032932656,0.003716127,61.00117095,23.45745192,1.018611419,0.000428036,3776.118362,3046.686115,1.039241532,1
2603,505.9084085,185.4881256,1.039443603,526.3696758,192.6765671,1.042547935,0.010545241,949.0778657,1.035994348,1003.763885,49163.21468,493482.5935,1.027916638,0.001965072,82.1096918,30.02553846,1.02223242,0.000428036,3220.585474,4613.787681,1.038503867,1
2604,122.6257178,33.29444789,1.023608041,518.9612253,177.6167327,1.038287763,0.005311533,294.0302516,1.033615536,786.9906839,81865.88673,644276.9019,1.023405395,0.001206282,85.19038277,33.02809231,1.020789822,0.000389123,2447.707718,8357.332482,1.033738695,1
2605,126.1922638,61.20337281,1.035880797,392.2404913,192.7411848,1.038199495,0.006926394,223.1040077,1.037364078,854.0230403,68813.09717,587679.7046,1.023590557,0.0014203,350.7498453,569.3905497,1.030735981,0.000350211,3107.739207,5078.813712,1.03646298,1
2606,252.6328289,86.60899206,1.034011888,572.7192683,228.6035315,1.039495389,0.011770979,718.8018094,1.037330542,1365.204553,26284.82,358841.5593,1.029660993,0.003638303,290.634356,837.7437997,1.041054469,0.000233474,3944.591904,3010.989734,1.03710494,1
2607,252.6328289,86.60899206,1.034011888,645.6349621,178.6364034,1.038121638,0.013852788,733.8852276,1.035453053,1301.789455,28962.41914,377029.7184,1.03003544,0.003307548,251.4803538,927.4406278,1.038789654,0.000272386,4088.195782,2813.223578,1.035941922,1
2608,249.7145312,88.94854916,1.034942072,612.9964836,191.53827,1.038242658,0.013677683,721.6848973,1.03614054,1328.302529,27756.6595,368692.41,1.029952594,0.003443741,274.3244052,772.8816454,1.035124767,0.000330755,4132.508044,2741.205054,1.036278455,1
2609,254.2884074,110.2234684,1.035723914,497.5665475,209.9637029,1.03914271,0.009591889,776.6805039,1.036718986,1181.659211,35498.56412,419472.0527,1.030447749,0.002723863,328.1535953,235.3251577,1.02473757,0.000291842,3579.463429,3740.727421,1.036780458,1
2610,0,0,0,1705.615267,835.3478674,1.038388852,0.015156351,2589.82189,1.037118416,2413.815932,6576.556368,158745.9654,1.030034558,0.01161533,182.0163289,55.30647533,1.027292653,0.002062353,4243.924055,1655.850347,1.035739252,0
2611,0,0,0,2159.098574,792.2068368,1.038188082,0.02165471,3174.707859,1.040124384,2499.928174,5350.605445,133761.293,1.029804994,0.012529769,138.3531278,56.88004036,1.028676282,0.002665494,4439.595672,1196.127409,1.037711263,0
2612,0,0,0,2643.421365,896.2642873,1.036758526,0.024164555,2923.775335,1.04135667,2632.163992,4067.228945,107056.1358,1.028576218,0.014008438,590.3975393,114.1718992,1.029132784,0.003463197,4334.665026,958.3739467,1.038170268,0
2613,0,0,0,3134.264002,806.1534351,1.035435978,0.033600794,3179.608212,1.040258305,2788.081483,2948.145068,82196.68674,1.030459126,0.016051335,490.0496228,122.374467,1.02968264,0.004474918,4109.642737,824.8691183,1.03723393,0
2614,0,0,0,3337.769392,1091.238979,1.033881651,0.032511249,2752.164493,1.04157902,2888.150921,2188.201554,63198.56334,1.032242016,0.017763477,428.1022806,142.8302736,1.029794203,0.004455461,3971.062945,762.5755899,1.038005472,0
2615,48.44729135,19.16808929,1.009251022,3176.586822,1463.399375,1.032399765,0.030001404,1501.061117,1.042884903,2934.912084,1736.698969,50970.58791,1.030947914,0.018502811,612.7379661,285.3497038,1.031472412,0.003579934,3967.284146,726.0572787,1.03866743,0
2616,384.6531602,133.9413822,1.038526972,3662.173169,1833.854176,1.032537461,0.030662913,2085.14223,1.040649803,3170.081059,939.1176422,29770.7905,1.030813875,0.023678151,594.3832982,300.6318991,1.032803474,0.003054618,4902.431276,670.9868768,1.037159938,0
2617,371.4033482,113.9496893,1.03725903,3453.151005,2753.15101,1.032843525,0.025040082,1769.658528,1.039759031,2877.273841,464.2206898,13356.90047,1.03288512,0.027977963,593.9439386,373.3564644,1.032396108,0.001906704,5965.729043,652.5021552,1.036998905,0
2618,324.3938701,122.8232183,1.038636778,2681.597654,5181.200174,1.029113213,0.014728316,739.2805591,1.039394392,1556.542974,363.7156112,5661.389792,1.032626881,0.025682136,506.3401967,630.696018,1.037731482,0.00091444,6418.627958,692.3167398,1.037000609,0
2619,571.682126,153.963417,1.039320033,2699.547179,4730.159224,1.031504976,0.015992966,561.7675888,1.038461639,1635.003426,523.8049015,8564.228086,1.032053457,0.020390059,433.6653081,460.7043558,1.038432167,0.000856071,6139.522882,695.9728471,1.036938977,0
2620,655.0903048,153.6075543,1.038200441,2816.3188,3770.700184,1.032993252,0.01906704,624.8624577,1.038318586,1967.075867,682.7555787,13430.32022,1.034338156,0.020195498,408.0932271,139.3806311,1.030567939,0.002315283,5665.425323,681.5753184,1.036934701,0
2621,477.540744,126.9061821,1.035889922,3023.542818,2844.059726,1.035649463,0.024028362,1024.156418,1.037097163,2410.808135,987.7770429,23813.4093,1.032508,0.017685652,413.8174836,124.0674272,1.030300569,0.0028406,5095.169934,723.8078406,1.035913998,0
2622,325.7963086,104.0185725,1.034991467,3042.17139,2506.173466,1.038662147,0.026460382,999.2020366,1.037394157,2542.23288,1255.328649,31913.37765,1.032665909,0.016148616,287.599311,132.4092827,1.031231583,0.0028406,4717.628948,765.8708801,1.036524125,0
2623,330.9415997,94.31454308,1.035269705,3254.146973,2138.260087,1.039488511,0.029515,689.6622588,1.038350276,2647.736789,1475.778644,39074.73408,1.032049838,0.015895685,350.6812502,157.9280016,1.031826534,0.003229723,4818.55234,720.3587213,1.037199231,0
2624,314.0387494,102.3520527,1.036655708,3308.376869,2096.935333,1.039568766,0.029845755,955.4844081,1.03718712,2612.621371,1370.944157,35817.58005,1.03427236,0.017315985,341.8539331,160.4429564,1.032626213,0.003035161,4753.480829,734.7761939,1.037132991,0
2625,356.7833152,109.6776622,1.037007437,3297.026491,2148.692184,1.038799079,0.029806842,1108.692294,1.034286969,2843.501208,973.0312834,27668.1563,1.036920083,0.024826064,244.2144037,167.5774302,1.038572166,0.002801688,4877.044497,709.5195301,1.036203312,0
2626,363.4416865,122.4990677,1.038112119,3399.774072,2118.695067,1.037884972,0.030409983,795.2713842,1.032533591,2478.078194,731.2708157,18121.46263,1.036768504,0.035468586,277.9632456,216.3604977,1.03929851,0.003638303,5264.491238,611.5121328,1.035102866,0
2627,390.7506009,148.0799947,1.03891664,3156.589836,2793.634574,1.035553946,0.023814344,612.4852758,1.03201421,2454.582729,553.5978366,13588.51689,1.03659389,0.046305669,309.4725719,172.396014,1.036650627,0.003930145,5621.013885,613.2632712,1.03450347,0
2628,1090.575731,477.7551363,1.039489681,3121.170075,2795.853958,1.036001632,0.021362867,303.2788127,1.032166258,1857.69806,457.2106927,8493.594169,1.037703445,0.059438579,345.9263708,160.000886,1.03601202,0.00476676,5698.864962,515.4191212,1.034972805,0
2629,2321.020516,1002.698441,1.037601895,2833.85071,3086.098254,1.035271736,0.016790669,170.9307223,1.029881167,1508.07595,333.4951144,5029.359615,1.037043866,0.072785507,429.3126791,218.8274298,1.035427104,0.004922409,5636.99591,440.9539702,1.033318857,0
2630,2963.213283,955.8110888,1.037175293,2129.765935,5181.496561,1.036155547,0.009358415,168.4289255,1.03004197,951.6064625,281.4300802,2678.106831,1.036101961,0.075061878,443.9153334,202.9594758,1.034913262,0.005214252,5611.662214,429.3867566,1.033140675,0
2631,3351.338608,912.2499781,1.038304041,1530.911193,7903.277674,1.040742924,0.005194796,194.1282735,1.031388534,1182.821043,299.4107873,3541.493797,1.036793401,0.070723154,486.4635605,160.5239151,1.035050071,0.006089779,5225.504318,398.3383303,1.034130966,0
2632,3579.420017,1173.601414,1.037526945,1314.255715,7470.096845,1.037719823,0.003521566,181.6865145,1.032045262,2017.992733,273.6902211,5523.048773,1.03592873,0.076871301,500.0625975,166.7117607,1.033601575,0.006517815,5559.666643,332.3693402,1.033823527,1
2633,3619.915246,1501.884149,1.036513393,970.9853967,9103.772699,1.03889375,0.001984525,196.0496405,1.032124832,2030.853094,249.1640818,5060.156465,1.035035827,0.081657354,411.5615803,119.5885819,1.038310399,0.008424502,6237.899252,310.4100614,1.033541628,1
2634,933.5049087,267.0914318,1.041240314,2046.045527,307.6390448,1.0401121,0.070509136,2392.527127,1.037065853,2605.189667,2550.216797,66437.98449,1.037612832,0.020526252,248.8235062,204.0437434,1.035434328,0.00050586,3917.976437,645.4551647,1.039068227,1
2635,1169.928275,280.3855919,1.039825364,2362.326653,298.39759,1.039813573,0.071851611,2233.989766,1.036344113,2730.810652,2224.676672,60751.70752,1.036115538,0.022763711,253.9101189,199.6770485,1.037928293,0.00050586,3915.106526,604.6064553,1.038286628,1
2636,1087.570346,258.0005517,1.040350268,2183.400967,260.4288015,1.038717323,0.070042188,2912.432144,1.036885086,2726.086747,2026.010651,55230.80784,1.037101152,0.024573134,261.3721123,160.1121462,1.036646619,0.00075879,3886.149131,583.9308653,1.038181711,1
2637,1246.290253,216.3792486,1.037914548,2220.607759,186.493726,1.037295773,0.075159159,3557.24072,1.034127747,2547.480051,2139.487169,54503.00881,1.036079519,0.023969993,121.3775309,56.42299103,1.032087835,0.000875527,4071.604242,574.2748018,1.036371278,1
2638,1136.715453,198.2599068,1.036767974,1312.037244,135.8794159,1.037563022,0.072999525,3544.622656,1.032957561,2894.151242,3072.868375,88933.45824,1.032329579,0.0195729,85.50204422,44.58792462,1.028535518,0.000486404,5297.539675,615.8350678,1.035527079,1
2639,766.1165788,163.605838,1.037380685,644.613595,142.1098542,1.038803415,0.072065629,3063.761394,1.034782801,2753.729773,3765.330115,103687.0164,1.032729603,0.017627284,125.8908809,53.0300189,1.031008578,0.000564229,5620.920866,624.2875594,1.03670047,1
2640,905.1878709,133.6162397,1.036528662,1285.688682,182.707406,1.039302492,0.075412089,2699.770699,1.034127556,3120.604997,3158.178882,98554.288,1.034192221,0.021226674,138.5463762,58.15643658,1.033861942,0.00101172,5993.038615,585.5941069,1.036696442,1
2641,525.5705397,136.0503663,1.03618844,1856.733479,211.3264665,1.03893304,0.073057893,1522.931262,1.035086642,3107.944276,3504.808509,108927.4954,1.034574955,0.01982583,696.8888103,1044.513419,1.032855397,0.001070089,6318.226151,593.5742552,1.036805717,1
2642,423.5572552,132.5808163,1.03681347,1774.160964,267.3645693,1.039611064,0.058699245,632.8217786,1.036409182,2426.34708,4460.395296,108224.671,1.034122924,0.016537739,660.0556939,2157.586482,1.035100802,0.00091444,5259.969276,705.9139509,1.037505117,1
2643,431.8332635,146.7159437,1.037457166,1861.43317,332.1483237,1.039242036,0.051617201,580.2070741,1.037509395,2730.75338,4769.873446,130253.4803,1.034848521,0.015312001,653.4376167,2156.337767,1.032213522,0.000992264,5714.09373,802.3352289,1.037852205,1
2644,404.7784146,145.0763826,1.037303739,1596.844792,311.5214431,1.03982069,0.047881618,542.1906563,1.037185024,2567.719051,5715.561707,146759.5668,1.033747601,0.013405297,663.1149029,1520.125192,1.032901997,0.001109001,5764.178882,872.9211067,1.037856618,1
2645,411.1776947,209.3990882,1.039280957,1338.398558,305.9983784,1.040153684,0.041928032,528.4691064,1.038433706,2261.428425,7838.506861,177262.2222,1.03236865,0.010350679,252.4716496,204.3613212,1.034716798,0.000972808,5468.227778,1090.086845,1.038571552,1
2646,437.5056927,261.3947104,1.039226858,1662.857871,396.6676381,1.040785849,0.03219995,909.835695,1.037970832,2041.303341,9346.511697,190790.6555,1.031425621,0.008794186,279.48405,207.336278,1.029796303,0.00066151,4646.732893,1489.353659,1.038495854,1
2647,440.6557947,267.9186698,1.040204166,2085.77107,440.4250911,1.041336486,0.029145333,1166.723432,1.037429285,1833.438118,9454.084076,173334.7812,1.032827035,0.008716361,224.6429674,378.446891,1.030766268,0.000291842,4008.653058,1646.303484,1.038864927,1
2648,444.5533671,283.8351683,1.042047631,2099.421695,465.523073,1.041445645,0.0252541,1171.741721,1.037147709,1800.961504,12251.91196,220652.2178,1.032664399,0.006887482,156.6991936,56.76703366,1.02485544,0.000194562,4075.632063,2033.937268,1.039070341,1
2649,490.3763309,266.3237851,1.03941509,1968.150253,483.515303,1.042035043,0.020020392,1247.411149,1.036899893,1681.159658,15229.57353,256033.4463,1.033141475,0.005720112,58.66571969,29.48936813,1.021814333,0.000136193,3866.561211,2520.725589,1.039117255,1
2650,554.1582995,194.973199,1.038667436,1547.079381,384.0222668,1.042172933,0.014202999,1267.089175,1.035990562,1385.187114,24478.93448,339079.0459,1.032013371,0.003774496,54.71012044,36.12447596,1.021255763,7.78e-05,3537.157703,3472.810457,1.038742887,1
2651,199.1072417,69.36859504,1.038138633,497.1474711,167.5349982,1.040219604,0.009728082,590.593007,1.03578158,1066.620908,43874.94154,467979.2996,1.02604646,0.002218003,171.3066031,2397.117012,1.055283872,7.78e-05,3243.256755,4617.933042,1.037030389,1
2652,152.3264607,69.93821786,1.035686267,456.6035174,206.555951,1.040336977,0.009241678,314.4161884,1.037004649,1066.820981,43766.47757,466909.9656,1.026038993,0.002218003,237.2591831,1246.294421,1.038602416,0.000155649,3416.847223,4141.627297,1.037211919,1
2653,253.0030867,86.49680425,1.033907272,565.9525791,227.3004464,1.04020793,0.012101734,726.0159039,1.037529636,1339.435373,27289.91999,365530.8416,1.030650228,0.003502109,299.6635331,751.2416532,1.037781307,0.000272386,3966.376654,2974.397845,1.037586275,1
2654,252.2863715,83.89725234,1.033645782,622.9338566,203.4649565,1.037222089,0.012276839,579.4890097,1.036320015,1319.998814,28148.25065,371556.5746,1.032142589,0.003404829,257.8209628,875.2444462,1.037938532,0.000291842,4018.853074,2910.396079,1.03613612,1
2655,156.9208953,66.08485484,1.034128401,608.0738122,219.8659236,1.03678761,0.010623065,278.5872759,1.036529403,1177.709686,35605.66463,419331.3613,1.027077344,0.002704407,264.2850952,842.9044391,1.028098983,0.000291842,3829.470857,3242.750458,1.03560058,1
2656,261.9094905,94.21853119,1.032556455,598.8716231,210.4966542,1.038706941,0.011887716,742.9032363,1.036592475,1282.545923,29926.64185,383822.9249,1.030704202,0.003210267,142.4162338,66.17761143,1.027194422,0.000330755,3920.060024,3077.700285,1.036519472,1
2657,0,0,0,533.1005336,521.510226,1.044772489,0.00527262,1646.107808,1.037875007,1545.2806,19745.71993,305126.7794,1.031389726,0.004688935,177.7013725,51.60639423,1.027938907,0.002120722,3634.381404,3307.43853,1.037375155,0
2658,0,0,0,575.3501719,377.8235385,1.04214505,0.011167838,1920.699202,1.038752565,2089.308846,9668.626115,202007.4607,1.032284312,0.008657993,252.4094418,68.80852564,1.029719883,0.002976793,4340.980198,1884.076054,1.037904659,0
2659,0,0,0,736.6904397,305.551556,1.038624399,0.019261602,2059.922254,1.039891743,2514.594119,5887.219403,148039.6729,1.030585111,0.012665962,586.1423655,115.7038816,1.030610409,0.003424285,4626.178616,1315.189221,1.037602387,0
2660,0,0,0,1515.071815,352.7227842,1.036869517,0.030468352,2443.077095,1.039922789,2791.235799,4141.801778,115607.454,1.030933286,0.015759492,423.2705857,117.7427441,1.030866732,0.00400797,4617.436487,1024.468702,1.037146535,0
2661,0,0,0,2376.999587,583.4405916,1.035227906,0.034126111,2205.961857,1.042238521,3134.108559,2704.922834,84775.21806,1.031350348,0.020409515,249.1557815,117.492914,1.031412971,0.0042609,4331.585562,842.3073543,1.03796302,0
2662,70.71067812,20.64255769,1.011376984,2615.471526,962.8244485,1.033864255,0.033542426,1708.782742,1.042422384,3323.179121,1592.471793,52920.69014,1.031070916,0.027491559,630.7696021,263.7773136,1.032595021,0.003949601,3644.867787,756.7372609,1.037585682,0
2663,278.1082891,94.17403539,1.036530757,3702.462738,1448.244634,1.032646356,0.032161038,1908.654358,1.042448636,3383.138336,1003.151759,33938.01171,1.031937721,0.032530705,560.9402141,279.9646887,1.032402081,0.003112986,4358.271465,694.0931095,1.037535065,0
2664,456.8156805,95.56121685,1.032935572,3596.768723,2277.451929,1.031679134,0.027316453,1579.488788,1.041136765,3127.50536,524.1696843,16393.43497,1.034181321,0.041149786,248.1793035,145.2351381,1.030944681,0.001906704,5457.801085,654.9967473,1.036990057,0
2665,392.0488924,95.56001262,1.033996848,3139.551174,3478.94974,1.030428279,0.020117673,715.2004356,1.039971104,1473.992855,441.9122135,6513.754451,1.033952968,0.03904852,552.9127868,550.0050708,1.033295859,0.00101172,5913.0389,691.3854555,1.036431493,0
2666,370.8496776,103.0039054,1.034999888,3049.746997,3736.843977,1.030992984,0.019300514,534.6880174,1.039096067,2258.580672,474.2552838,10711.43818,1.03330595,0.034904357,498.6750496,531.4405414,1.033946537,0.000953352,5997.756019,708.0533787,1.036048974,0
2667,311.1433238,90.51976079,1.034601323,3063.940559,3655.906682,1.032911741,0.019767462,645.5678012,1.03812584,2762.036205,527.4092807,14567.23528,1.03464002,0.0323556,395.0619838,148.1840749,1.03063911,0.00217909,5951.028463,719.8542684,1.036027074,0
2668,297.9726465,76.75567471,1.03147976,2702.993353,2656.374537,1.035643799,0.025643223,945.3458194,1.037838463,3063.782125,690.722031,21162.21812,1.033715659,0.030234878,387.4981712,138.2747798,1.030065343,0.002646038,4356.151222,768.9646134,1.035733431,0
2669,112.1687292,38.88753786,1.02725027,2649.733123,1818.730972,1.038330032,0.033347864,923.1199559,1.038751765,2937.774502,1046.954421,30757.16004,1.034140438,0.025584855,326.1848964,174.1205573,1.03344595,0.003443741,3681.902344,751.3169823,1.037028932,0
2670,264.4102385,49.33173223,1.027653581,2947.111989,1291.192466,1.038977431,0.041616733,942.6676693,1.039297388,3006.914477,1380.862262,41521.34727,1.034328869,0.023483589,299.9921756,181.8281367,1.033988282,0.004163619,3806.962561,696.6331629,1.037664934,0
2671,294.4595586,57.13650207,1.028306005,3145.900966,1247.345838,1.038815062,0.042161506,951.9816477,1.03848266,2592.578752,1468.091793,38061.4359,1.034142341,0.023250115,281.1366387,198.536013,1.038178471,0.003716127,3742.632092,705.4295191,1.03725689,0
2672,284.7425695,67.88225703,1.02913413,3340.895377,1181.632379,1.039602675,0.04432114,998.10306,1.036289823,2525.915275,1400.798361,35382.97976,1.036012446,0.025798873,219.8526923,182.0164862,1.039709147,0.00410525,3866.100898,679.3232192,1.036915984,0
2673,286.8988535,71.55867532,1.030147044,3273.389822,1338.095502,1.038896991,0.041850207,777.6368368,1.033020078,3446.783951,1011.019535,34847.65905,1.036110546,0.035351849,260.857454,225.1389236,1.041970987,0.004163619,4369.268449,645.6984267,1.03544093,0
2674,291.6036454,83.16393265,1.033253046,3773.610451,1916.794517,1.037704773,0.031849739,664.3981524,1.030510442,2265.635845,693.2465853,15706.44313,1.036394963,0.048543128,279.1433691,210.6260974,1.03880634,0.00334646,5153.394253,672.5673222,1.034240581,0
2675,890.81024,410.4858608,1.036631959,3393.118338,2441.871936,1.037329055,0.025059538,340.9707447,1.030723411,1645.789627,500.991906,8245.272822,1.037649689,0.06222081,254.1434108,204.5489808,1.04188485,0.003638303,5410.583178,602.4803043,1.034861026,0
