"Id","MPS.1","MPFD.1","LPI.1","PSCV.2","MPS.2","MPFD.2","PSCV.3","MPFD.3","MPS.4","MPFD.4","PD.4","PSCV.5","MPS.5","MPFD.5","PD.5","PSCV.All","SR"
2850,164.1414662,1.038928453,0.233463956,3678.248265,560.5102625,1.037203904,2544.242023,1.037560124,2782.61939,1.036015159,0.02383877,724.0067351,680.4582873,1.032329447,0.001001832,8627.849541,0
2851,153.0173655,1.039130762,0.228729895,3657.582103,612.9573558,1.037749843,2590.410358,1.037301522,3452.761888,1.035812829,0.020543588,519.5386516,493.5702857,1.035757251,0.001110464,8687.366564,0
2852,174.0757622,1.039536032,0.228729895,3516.930145,696.2409764,1.038707675,2500.46618,1.036929004,4476.469222,1.036170405,0.016361242,734.1875161,818.6674062,1.03695124,0.001213061,8004.905028,0
2853,172.7435027,1.039700582,0.060608439,3113.58568,817.7483744,1.038707916,1539.010602,1.037370035,5868.572561,1.035688515,0.013090201,785.2148384,802.7504228,1.036935805,0.001321694,7432.643465,0
2854,206.970852,1.040197076,0.06540479,2672.689714,959.154699,1.038336594,782.3282282,1.037657442,8393.648489,1.035840395,0.009589824,754.1757225,885.2481472,1.036282227,0.001176851,6699.071688,0
2855,235.7499324,1.038825654,0.06540479,2395.439619,842.5046578,1.03794791,1057.720632,1.037228339,10593.40837,1.035851846,0.007851706,716.9933035,971.5264094,1.037154534,0.001080289,6582.105246,0
2856,183.530268,1.03437934,0.076181008,2101.004999,719.5494352,1.037418196,1049.550939,1.038022202,9242.663977,1.035367454,0.009064768,747.9578299,998.672705,1.039638778,0.000875094,7067.965462,0
2857,163.0993131,1.033316274,0.076181008,2333.153615,504.6458518,1.037970283,1037.682351,1.036922773,9738.885092,1.033480788,0.008787152,629.7165937,843.5133641,1.042702449,0.00068197,7732.485414,0
2858,185.2900313,1.034736748,0.267162996,5952.739308,2158.514617,1.035291837,2275.964009,1.033208495,725.9065077,1.035283468,0.050495946,788.4496601,315.911478,1.029174888,0.002015734,8056.289094,1
2859,282.6775406,1.034657632,1.664645347,5925.644905,2398.670829,1.0351481,1932.428386,1.032951075,561.6417766,1.036026712,0.054473098,725.0712169,304.7007166,1.029227461,0.001955383,8899.05046,1
2860,307.8739989,1.034222602,2.624912249,6232.857773,2183.307874,1.035541237,1848.519598,1.033612437,519.4467817,1.036072005,0.053362634,793.864129,263.2985475,1.029042364,0.00205798,9353.588674,1
2861,320.0740708,1.03501717,3.167460556,6485.813435,1867.324163,1.036629157,1809.13144,1.034201753,542.0039861,1.03588062,0.051208092,754.2809308,256.8026377,1.031187151,0.002432158,9088.244074,1
2862,317.3485331,1.035613487,3.396626483,6691.301687,1691.882221,1.037053908,1595.957712,1.034300925,551.549129,1.036012827,0.050423525,495.988621,212.9494041,1.033527002,0.00319862,9111.696558,1
2863,310.1082573,1.036084267,3.182659384,6700.036486,1561.368476,1.037120433,1579.678552,1.033823634,571.7180924,1.03577416,0.04998296,258.9688551,146.4430679,1.033918099,0.004707403,8984.901153,1
2864,261.4963971,1.036269772,2.354510159,6642.973353,1430.900082,1.037562871,1640.135407,1.033363196,592.927431,1.036106836,0.050701141,350.2098559,159.3538037,1.038679485,0.007761179,8893.621496,0
2865,173.6967088,1.03714206,0.918656997,6526.778031,1204.788175,1.037505459,1293.298639,1.033935057,632.7187292,1.036445655,0.052215959,586.7110296,223.2552139,1.03955444,0.011092572,8469.663711,0
2866,88.86869792,1.036673929,0.047901223,6063.810507,1052.27208,1.037378466,1141.876785,1.034117921,597.1827921,1.036426144,0.059741768,571.2114854,210.58379,1.039495818,0.013422133,7982.981143,0
2867,72.94028287,1.033606606,0.047901223,5506.178532,1107.921866,1.03694232,613.4555345,1.034248216,514.8577467,1.03605122,0.068993625,552.1612126,215.8665761,1.039978664,0.014152384,7746.121726,0
2868,78.55393915,1.032955054,0.047901223,5340.829897,1262.754044,1.036591977,527.7281204,1.033374517,449.8753065,1.035856326,0.074117452,567.269083,202.8697831,1.04003658,0.015118005,7837.418949,0
2869,83.32719275,1.034305844,0.047901223,7378.670892,1524.353121,1.036588945,286.9335538,1.032558289,423.6838987,1.035580033,0.071124026,537.3872176,191.2699288,1.040303359,0.015655131,10951.78831,0
2870,344.2419033,1.036498377,1.341857135,6606.723335,1718.937335,1.036226679,241.6307605,1.031282569,376.1795183,1.03517652,0.070411881,560.5441437,207.6163385,1.040546437,0.015431832,10584.28385,0
2871,774.2971762,1.034600413,6.51462856,6165.386487,1889.490257,1.036744155,221.4780395,1.031456161,305.3397409,1.034501811,0.076163361,564.4196049,225.8761639,1.041822059,0.013639397,10239.17916,1
2872,1153.170893,1.033968898,12.0005955,5608.733263,2279.039038,1.036998477,274.1057314,1.03173042,248.083208,1.033839084,0.081601015,456.6208577,239.3416096,1.042904643,0.01056148,10047.45601,1
2873,1526.789761,1.03371349,19.22059915,4787.755192,2912.930717,1.035545562,268.2786192,1.031508963,192.3849498,1.03263063,0.08918114,487.2438507,233.7984047,1.042370314,0.008135357,9844.377809,1
2874,1377.227996,1.03428969,23.31736834,3483.727494,4789.145618,1.033669457,264.2278724,1.03183655,186.4634397,1.032216023,0.092645306,546.8126994,164.1621413,1.041728159,0.007640477,9535.043178,1
2875,1427.477824,1.033983837,27.48421409,2409.034372,7849.641173,1.030173278,231.8883808,1.031844472,188.0594114,1.031847317,0.094021316,603.5105294,149.4404881,1.041340647,0.00685591,8988.034321,1
2876,1531.670259,1.033335221,39.31257697,1663.392238,11251.05705,1.026347849,208.3111178,1.032012678,192.268138,1.031830619,0.098010538,596.4666366,163.9688569,1.042610301,0.005582497,10143.56564,1
2877,1577.417465,1.032740735,46.75726164,1313.568499,9889.427157,1.030128571,259.8470708,1.032352496,206.0815343,1.032408748,0.103381805,587.0520272,184.6623442,1.040565302,0.004502208,11288.64383,1
2878,1667.348963,1.032300359,53.00840234,750.1587019,5016.5826,1.035323042,267.9321546,1.032477878,215.5284695,1.032810187,0.105880349,1724.497197,560.8424136,1.037720887,0.003530552,12481.78044,1
2879,173.0713942,1.039414096,0.233465119,2784.195023,564.3553425,1.036813773,3388.047271,1.038314317,1612.10123,1.03749822,0.033664132,808.7279723,2950.920016,1.031973906,0.001032013,7297.873947,1
2880,165.7387212,1.038883302,0.233465119,2958.63801,610.3154222,1.036314751,3350.630471,1.038367127,1855.593589,1.037385922,0.031805302,699.1839366,2279.651029,1.033522207,0.001013907,7629.551383,0
2881,180.6152813,1.038000832,0.233464829,3212.711581,633.4691002,1.036620847,3308.611554,1.038072504,2345.277477,1.037120285,0.027653076,739.9443634,1178.36533,1.038538419,0.001074257,8216.951824,0
2882,172.8814207,1.039414565,0.228729895,3265.53592,734.5260539,1.036831241,2950.932771,1.037930606,3019.997341,1.037344162,0.022523111,889.7754377,729.0240952,1.03610673,0.001858821,7939.516221,0
2883,191.2279914,1.040665061,0.228729895,3058.122157,858.5300487,1.037253183,2733.772203,1.037563377,4063.514802,1.037901768,0.017556198,954.3856255,502.9993762,1.035705146,0.00229335,7346.227351,0
2884,212.8884338,1.040204197,0.228729895,2808.473275,932.7879605,1.037771103,2527.49992,1.037083522,6069.030939,1.037073653,0.012565144,942.7855549,562.576286,1.034752765,0.001870891,6976.284927,0
2885,185.3424768,1.037277374,0.155289659,2405.40036,1011.894962,1.037199084,1416.210829,1.03773857,7150.231218,1.035901559,0.011116712,892.4182054,640.1125709,1.033468012,0.00161138,6917.805772,0
2886,82.55358355,1.031056811,0.02697169,2084.70766,1068.702699,1.035803719,872.6177062,1.038477562,6507.987332,1.035993816,0.012353914,810.5821874,809.4028624,1.03591528,0.001219097,6944.999027,0
2887,67.33188251,1.029353492,0.024417788,2541.056494,809.8463341,1.035648412,704.2145612,1.038381384,6310.597493,1.036211843,0.012933287,761.8447643,978.4713734,1.037656483,0.000881129,7538.440894,0
2888,51.41525944,1.02834833,0.006291318,2933.379602,651.6103398,1.036672529,440.2465393,1.036913127,7028.176345,1.034993288,0.011859034,861.2330618,812.1713629,1.037181522,0.000989762,8027.495105,1
2889,482.1431989,1.035732497,6.715452411,6919.943904,1574.921293,1.035931537,2297.417845,1.033544871,440.870453,1.035788289,0.052590137,262.9230267,138.8111798,1.034217068,0.004972948,9476.038873,1
2890,473.2156532,1.035847344,6.380642175,7062.040595,1375.613715,1.036515108,1563.682379,1.033531027,474.6494532,1.036184576,0.054406712,662.7003929,179.9385246,1.037931658,0.008835433,9420.936965,1
2891,389.2758378,1.036672519,4.460855856,6996.338581,1138.906479,1.03750792,1435.843234,1.033633785,536.1068065,1.036439598,0.055155068,585.673194,211.571229,1.039440718,0.012468582,8960.609294,0
2892,233.1063101,1.037162215,1.507113238,6706.485735,1108.270241,1.037153066,1215.071105,1.034219382,506.6018257,1.036255151,0.060465984,565.9745734,212.0338808,1.03970846,0.013705784,8990.293559,0
2893,105.3359259,1.036373786,0.085399969,5965.923764,1211.301478,1.036918616,1114.130746,1.034314763,443.3763885,1.036076625,0.068311655,555.1773414,215.524541,1.039972132,0.014116173,8660.695933,0
2894,73.75348085,1.032777053,0.047901223,5625.029645,1457.826213,1.036582163,610.7447614,1.033210323,409.416854,1.035708764,0.071172307,562.0470179,199.5666292,1.039528767,0.015166286,8770.575736,0
2895,94.69930999,1.033067392,0.114240367,7162.43798,1777.217533,1.036110655,358.214362,1.032563474,369.7544088,1.035843337,0.070864516,581.3371492,189.4774101,1.040070845,0.015697377,11749.27034,0
2896,370.2181568,1.034048044,1.336687042,6965.76305,1880.26495,1.035886841,289.0589445,1.03215387,330.620179,1.035514818,0.069404014,556.8782765,201.8812774,1.04100941,0.016119837,11799.54072,0
2897,804.7568194,1.033790069,5.32488428,6249.146592,1941.203778,1.036667152,275.9839932,1.03261796,280.6919003,1.034611135,0.074135557,561.9816015,210.0688785,1.04159432,0.014737791,10592.12579,1
2898,1324.444119,1.033340036,10.02910825,5400.254647,2299.474005,1.036721179,271.2259459,1.03241406,215.3552141,1.033497242,0.081866561,515.2143424,252.3081954,1.042891829,0.01078478,9810.459012,1
2899,1815.224792,1.033497686,16.75919887,3501.035583,2745.930539,1.036065645,267.3598074,1.031948879,174.7063487,1.031938416,0.086254101,475.3708504,221.5591431,1.042006713,0.008672484,7659.370974,1
2900,1574.012433,1.034019365,20.37558545,3704.113574,4259.529313,1.032985884,267.9802921,1.031942682,168.5840456,1.031652416,0.092053863,483.2647548,155.3372392,1.040921526,0.007815495,9464.050126,1
2901,1454.425897,1.033773403,24.09244625,2523.712547,7178.731783,1.030594234,230.8554957,1.03191172,181.0881701,1.031320342,0.094413599,564.5505294,138.126635,1.040661267,0.007049034,8898.378743,1
2902,1635.893017,1.032443033,35.31640657,1531.80061,13348.27575,1.025285309,217.3560769,1.032018223,179.5355275,1.031235524,0.097889835,511.2522139,138.2809932,1.040286357,0.006192045,9776.122693,1
2903,1629.912507,1.032466504,41.91631052,1160.970051,13081.91737,1.028064248,268.2463023,1.032570828,197.8526377,1.031715111,0.101504879,532.1171253,163.3206937,1.039131556,0.004484103,10567.31505,1
2904,1671.690481,1.03187052,48.04075279,796.5416835,5050.22776,1.033690235,273.7001531,1.032735268,208.2257022,1.032289211,0.103671491,1727.021736,522.2817689,1.036479548,0.003977152,11646.37202,1
2905,176.2831731,1.039372976,0.233465119,2612.372434,573.0160852,1.035734852,3657.77624,1.038610702,1512.32952,1.037653319,0.035758333,784.0728154,3987.805125,1.035725392,0.001182892,5900.725474,1
2906,177.5522089,1.038976523,0.233465119,2650.252324,631.3936086,1.035600764,3636.22238,1.03867368,1874.082341,1.037371996,0.031823408,923.5049409,2606.165559,1.034507966,0.001460509,6342.108084,1
2907,210.4165987,1.039228088,0.233464829,2841.40689,645.5010016,1.035724522,3590.989474,1.038138005,2310.096012,1.037589752,0.027641006,1199.765278,1473.687231,1.033954718,0.001822617,7180.047963,1
2908,198.5551281,1.039782952,0.22873075,2721.648381,774.0084282,1.035552185,3303.412087,1.038326408,2816.042252,1.037566643,0.023356047,1168.996076,1151.127869,1.035108495,0.00214248,6957.024428,0
2909,158.711424,1.038102399,0.22873075,2543.581753,884.3881935,1.035701548,2767.403246,1.038549682,3406.616584,1.03787623,0.020115169,1061.643054,934.6961404,1.035855454,0.002208866,7130.568067,0
2910,182.6933315,1.038760518,0.228729895,2249.329497,893.8320911,1.035891246,2521.452871,1.037895413,4422.031951,1.03716725,0.016355207,890.3580448,700.8481281,1.035375222,0.00205798,7325.003655,0
2911,191.8867197,1.037675225,0.228729895,2414.33123,995.7854899,1.03469212,1669.308169,1.038093522,4576.864234,1.03690015,0.016349172,1005.74268,525.7566818,1.033490492,0.001882961,7544.00364,0
2912,146.9301357,1.034909653,0.195030855,3091.367969,920.710923,1.033712477,771.3851531,1.0385674,4316.279689,1.036445818,0.017791568,903.1197316,626.5468287,1.031985976,0.001653626,7783.773924,0
2913,147.5260476,1.03255601,0.19160489,3740.95136,641.1364204,1.035657336,786.3144273,1.038182204,4966.21807,1.035356323,0.015878431,921.8414759,578.4916082,1.032654883,0.001744153,8584.899116,1
2914,116.6852542,1.031784991,0.134920739,4038.880066,528.1155151,1.036102279,548.0823954,1.03698278,5526.767139,1.034864293,0.014580878,924.5490081,579.3726316,1.032427517,0.001713977,9018.909838,1
2915,78.29035788,1.030425975,0.045347236,4048.473738,467.9702701,1.036015321,511.1120197,1.03672119,6259.364131,1.034310691,0.013180703,901.2484287,606.5069734,1.033037469,0.001653623,9146.480033,2
2916,667.4204615,1.035533781,10.52786649,6777.590059,1619.579899,1.035132166,3167.789308,1.03288965,307.7438413,1.03578231,0.056223286,274.2873355,140.5537923,1.034334119,0.004864316,9675.198353,1
2917,644.8791492,1.035784641,10.52213578,6941.239249,1494.9248,1.035650101,2591.585597,1.032872623,339.7425476,1.036064663,0.057388067,660.1663618,184.5472273,1.038385305,0.009022522,9755.778099,1
2918,588.59114,1.035578376,9.218400298,7167.544517,1255.689275,1.036300136,1476.229199,1.033110391,393.52727,1.035559934,0.059802119,598.9818099,208.0929391,1.039315388,0.012178896,9616.483155,0
2919,420.559032,1.035943351,5.475003846,7047.581874,1217.059881,1.036692014,1157.188691,1.03403997,418.3742772,1.035750046,0.060574616,567.5656519,213.2502779,1.039678765,0.013681643,9668.10935,0
2920,191.2075437,1.035621341,1.079739652,6633.274691,1312.057441,1.036687842,1161.317355,1.034585854,406.3444336,1.035967178,0.062656737,566.1333852,212.4273582,1.039860528,0.013959259,9563.247932,0
2921,101.3361923,1.033583428,0.20966907,6295.999317,1603.798875,1.036270106,668.772046,1.033704468,365.2490984,1.035545196,0.06671838,559.5430801,198.8813962,1.039586576,0.015431832,10079.05763,0
2922,126.1723679,1.032923262,0.445811508,6991.433299,1977.201956,1.035615288,473.0347246,1.032338801,323.8245129,1.035801988,0.067997828,568.4823166,197.5876656,1.040754483,0.015999134,12321.05471,0
2923,509.9402353,1.032465215,3.755169314,6790.397242,2079.154703,1.035675377,280.7875766,1.032858904,280.2412388,1.035302723,0.070134265,571.1808854,196.393169,1.04113986,0.015956888,12221.83438,0
2924,930.0545389,1.033225479,9.676856733,6288.898566,2104.742214,1.035554311,273.2231327,1.032872139,236.4965403,1.033977897,0.074298505,570.6144114,201.2690074,1.041575897,0.015305094,11271.36416,1
2925,1402.297983,1.033108586,15.86047476,5626.716763,2324.513353,1.036236497,270.3372882,1.032688656,186.3449488,1.032805687,0.082029509,564.4534992,239.7200248,1.042730547,0.011038256,10453.34407,1
2926,1933.790909,1.032545946,20.25773225,4948.946525,2716.562131,1.035981504,266.9661392,1.032090324,156.0026761,1.030859127,0.088106887,416.8289936,186.637194,1.041743265,0.008750941,9998.229699,1
2927,1946.895903,1.033354385,22.62276946,3609.562026,4373.526431,1.032832263,271.010934,1.031904937,140.0840467,1.030619201,0.094129948,416.619011,142.6310059,1.041534827,0.007006788,9577.913195,1
2928,1742.825408,1.033706091,23.68438264,2251.642776,8893.788087,1.02967956,214.3909522,1.031783966,158.7263698,1.030199977,0.095240412,390.1436791,120.0146487,1.04030818,0.006536048,8936.289818,1
2929,1744.005791,1.03295515,28.15296249,1413.576317,15227.2586,1.02675331,221.3051867,1.032019379,174.007425,1.030355797,0.097141479,455.7853402,136.8120922,1.039026017,0.005365232,9113.427238,1
2930,1671.362341,1.033104325,35.78931435,1060.281145,13905.90387,1.026376957,270.6357136,1.032567739,196.4933652,1.030782822,0.099102896,612.6566097,188.8794029,1.037834146,0.004164241,9846.809591,1
2931,1685.720191,1.032682839,41.56611459,797.5483758,5322.085953,1.031789268,279.6585616,1.032890612,211.4610671,1.03163343,0.101287614,1515.719826,449.41468,1.035331481,0.004327189,10595.848,1
2932,1505.445463,1.033126159,42.97061773,758.5807846,1583.187413,1.032015762,290.812718,1.032580944,247.4604058,1.03249623,0.097310281,2091.889201,749.9729246,1.034445813,0.004671183,10561.44881,1
2933,208.6998438,1.036874373,0.316310418,3550.834963,959.4177746,1.03404029,1648.859052,1.03833006,3053.858645,1.037729756,0.022305874,826.7775864,617.2596281,1.033104142,0.002377845,7645.464517,0
2934,192.2944671,1.036344984,0.316746056,4294.482344,744.6292668,1.034060932,882.0054859,1.038586547,3198.722952,1.035930876,0.022106687,917.9060355,521.0980955,1.031281263,0.002462334,8047.2364,1
2935,181.94709,1.035168548,0.310392447,4427.021498,636.2972429,1.03501736,732.3930969,1.038096041,3652.626638,1.035680137,0.020048707,1006.760309,455.0292043,1.031728839,0.002371807,9060.27931,1
2936,167.6371503,1.034654956,0.198892853,4595.465562,516.5858341,1.035870409,511.2898286,1.037110082,4182.167768,1.035103313,0.018141606,988.0057814,464.7743137,1.030933042,0.002359736,9496.07526,1
2937,832.0851639,1.03489398,14.36968158,6647.984941,1571.560232,1.034971229,4371.104617,1.032449465,206.78762,1.035744021,0.061250551,274.7507372,146.0438871,1.03446565,0.004230627,9685.672065,1
2938,780.1506289,1.035179328,14.96517662,6928.0533,1432.046711,1.035989657,3790.875987,1.032390015,223.851582,1.035710596,0.062047188,660.5824668,193.3457581,1.038167169,0.008038795,9744.3757,1
2939,785.6311171,1.03516019,14.53531142,7109.648227,1310.206233,1.035085823,1841.194256,1.032509031,273.4066156,1.035100076,0.065034578,594.0207647,198.7073019,1.03976718,0.01098394,9738.426977,1
2940,701.9983403,1.035156572,10.96875707,7233.078632,1276.908403,1.036014492,1379.70626,1.033201077,316.2620927,1.035072978,0.064117238,566.3568256,221.6016252,1.040145991,0.012728093,9990.509851,0
2941,412.6876553,1.034833536,5.693705007,7032.665838,1327.721093,1.036075795,1367.306905,1.034082197,344.3597085,1.035303301,0.059065833,566.8023267,216.9614936,1.039450126,0.013349711,9910.292138,0
2942,195.3880952,1.034622365,0.843348053,6899.842197,1646.802721,1.035121657,1154.636846,1.03415789,324.6919998,1.035757152,0.060140087,431.7812555,180.9059314,1.039739748,0.014828318,11024.33048,0
2943,222.9050024,1.033396049,1.826350905,7005.431393,1980.871476,1.035023122,1250.747637,1.033286358,290.1230729,1.035572186,0.064099133,574.2721584,197.587379,1.040583268,0.015498218,12390.20087,0
2944,660.7926596,1.032494773,7.585647573,6708.93606,2083.618611,1.035193123,677.374478,1.033262151,241.3380411,1.034814573,0.070641216,576.2827516,197.6937348,1.041291544,0.015480113,12177.42352,0
2945,1232.566622,1.032428141,14.99370557,6320.011252,2009.053234,1.035290821,395.1669088,1.033186992,191.7093753,1.033073775,0.079355946,576.5203222,203.8621773,1.042086689,0.014725721,11251.27816,1
2946,1638.722092,1.032460792,22.50074281,5505.061397,2334.070645,1.036192752,298.8328477,1.032536235,157.6818798,1.031998842,0.08481774,582.7318815,234.3599596,1.042963422,0.010609761,10622.31981,1
2947,2037.339361,1.03254043,27.9774285,4712.952343,2846.914895,1.035237478,267.6920684,1.032005102,143.8539212,1.030445149,0.08869833,387.0192138,176.8702371,1.041247459,0.008093112,10226.5918,1
2948,2133.225144,1.03304685,30.59511507,3393.327561,4792.271528,1.032447967,262.4837535,1.031670081,127.9985262,1.02973011,0.093423838,439.0242306,151.1379596,1.040742235,0.006294642,9855.558833,1
2949,2017.122958,1.032705857,31.60733206,2200.079344,8815.375012,1.028854225,225.2945839,1.031746304,139.1732549,1.029368811,0.096278455,505.5997779,149.0059097,1.040308989,0.005154002,9315.384294,1
2950,1866.045489,1.032992406,31.85325408,1300.43064,16369.91253,1.025493641,234.3711292,1.031869523,163.9652976,1.029810343,0.098855456,634.299478,180.8049975,1.03894541,0.004604805,9497.118249,1
2951,1814.330375,1.033378455,31.82528574,974.6636219,11951.94621,1.028532229,397.0468662,1.032274231,185.0170086,1.030078413,0.100346134,807.6490606,208.778452,1.036902937,0.003971117,9960.245633,1
2952,1705.211681,1.033413823,33.39892499,795.7522664,5447.518046,1.028467292,521.456189,1.032582432,206.6201212,1.03057596,0.101498844,1222.547033,322.2787111,1.035290701,0.00435133,10199.66481,1
2953,1621.356666,1.033230351,37.59436198,653.2454465,1522.818683,1.033720227,768.6515261,1.032520668,225.4409639,1.031893988,0.096851792,1943.555485,690.1541302,1.034206648,0.004496173,10213.61355,1
2954,1434.458969,1.032971586,42.31883029,173.7044659,97.0691701,1.033386565,1228.825828,1.032694794,252.5696904,1.033039275,0.093236749,2230.733888,631.5694899,1.035932919,0.005908394,10411.13205,1
2955,1339.397522,1.032875559,48.03455858,173.7044659,97.0691701,1.033386565,1168.760206,1.032994442,268.6890287,1.033616321,0.091456214,2263.340459,608.9353325,1.037370625,0.006192033,11062.98601,1
2956,248.6818004,1.036468716,0.588083232,4413.085825,926.4675798,1.033764601,1574.198415,1.03812765,2114.217734,1.036491568,0.028220311,883.2517223,545.4651948,1.032344343,0.00302964,7191.588773,0
2957,226.6817546,1.035918087,0.478265338,5073.001994,758.5243948,1.033847412,860.8014098,1.038329355,2243.589097,1.035674139,0.028123748,914.3198674,429.7986937,1.031546612,0.00301757,7530.524745,1
2958,910.1895353,1.034245021,18.51566009,6509.12378,1390.984633,1.034351786,4925.715591,1.03244853,151.3444577,1.035527396,0.062958493,292.0251636,141.7799079,1.033510252,0.003506411,9256.001279,1
2959,898.0228153,1.034051899,19.77136977,6702.421945,1337.314524,1.035168685,4529.863979,1.03206522,159.9875447,1.035344238,0.064527627,700.3031121,194.3324463,1.038810454,0.00643345,9425.786096,1
2960,858.722685,1.03432006,19.40404401,7124.635942,1290.467752,1.034921572,3123.414979,1.03208175,185.6903437,1.034989936,0.067213261,631.978464,200.566245,1.039772083,0.009004416,9894.162273,1
2961,795.6227611,1.03444998,15.95727385,7196.528947,1355.129383,1.035122168,1758.701808,1.032698849,224.6629519,1.034933841,0.064642295,569.8360165,208.2620836,1.040402589,0.011158958,10238.08449,0
2962,547.4548085,1.034834797,9.978403961,7271.12601,1416.642126,1.035381858,1788.194214,1.03314846,259.7746358,1.034930115,0.058263161,556.6716084,218.5168163,1.040635031,0.011895244,10462.65138,0
2963,327.1196091,1.034214432,4.418249307,7471.33322,1581.139919,1.034740694,1683.828619,1.034227359,269.3836887,1.035210444,0.055311981,579.9971552,211.7771786,1.040035896,0.013373852,11522.28253,0
2964,381.3794549,1.033494164,4.421986723,7075.088534,1708.659429,1.03447193,2061.328702,1.034156958,262.3913093,1.034904789,0.057641542,581.8558343,201.4732335,1.040729029,0.0146533,11416.6895,0
2965,724.2271994,1.033025284,11.07894857,6811.755151,1739.911089,1.034651364,2299.256282,1.033814528,217.9008466,1.033814439,0.065529459,580.4494963,203.4582629,1.041145469,0.014526562,11172.83581,1
2966,1225.503569,1.033069881,19.48252976,6332.518743,1868.379147,1.034444713,1978.417544,1.033635503,157.903347,1.032439314,0.076465118,554.5536058,205.1891486,1.042734111,0.012897076,10990.0438,1
2967,1823.991637,1.033018911,28.2797855,5561.618574,2142.177988,1.035334475,1026.577401,1.032668061,134.7871969,1.030939575,0.081003537,583.9899572,214.4070193,1.040359577,0.009583789,10571.55424,1
2968,2086.438628,1.032883461,34.5256938,4449.274584,3075.471599,1.033956319,729.3940565,1.031867884,124.351207,1.028990015,0.086175645,422.4385568,161.7802691,1.038664128,0.006469661,10493.91993,1
2969,2198.257927,1.033406209,38.85555321,3096.695471,5271.769216,1.032999768,362.0046296,1.031488857,117.7055003,1.028792258,0.092880676,440.2304762,170.5050544,1.040812752,0.005039335,10351.17351,1
2970,2268.754576,1.032851393,41.07589011,2025.487099,9076.253134,1.029866813,241.6086219,1.031581693,127.1139552,1.029036103,0.097183725,584.6368983,195.8279586,1.039802504,0.004508243,10065.58043,1
2971,2208.485307,1.032655849,41.92422139,1279.657476,13502.49242,1.02756813,485.0684566,1.03191956,140.5626464,1.029240245,0.103852545,822.5886441,233.1706102,1.037519209,0.004001292,10397.54451,1
2972,1998.916685,1.033303737,41.28207093,894.4015322,9760.723178,1.030679209,892.065345,1.032159786,167.3625453,1.029388076,0.103719772,1258.116932,269.397164,1.036993418,0.003699536,10434.08277,1
2973,1865.861432,1.033735855,37.53805157,701.2063744,4915.831591,1.029211935,1731.159977,1.032227971,187.6278617,1.030061626,0.101293649,1446.678727,245.9338255,1.034810614,0.004031468,10468.99535,1
2974,1727.589906,1.03333567,31.7646773,470.9407676,624.8343425,1.028712909,1695.90204,1.03225982,209.8500504,1.03088517,0.096314666,1495.379303,435.488697,1.035055784,0.004496173,10207.2229,1
2975,1463.988044,1.033094121,35.47605655,102.7693755,50.50054293,1.02611621,1626.779856,1.032813978,245.5179339,1.031913107,0.089482897,2060.097933,561.1560868,1.036323915,0.005890288,9664.497137,1
2976,1372.593529,1.032704094,41.91693342,196.687009,94.50420944,1.031161468,1549.997886,1.033462922,257.7027449,1.03257998,0.086465331,2187.454329,624.6083856,1.037334024,0.006192045,10015.36977,1
2977,1524.7152,1.0345,49.6539,207.7805,104.9822,1.0329,1513.0636,1.035,230.5933,1.0328,0.0892,2182.7488,660.8762,1.0375,0.0059,11077.299,1
2978,886.0672081,1.034775521,18.80456239,5874.707284,957.4751123,1.035542595,4960.526391,1.033225185,200.5457039,1.035292812,0.061793713,1066.494367,292.0101999,1.027687564,0.002583036,7189.363957,1
2979,945.7871411,1.034785931,21.33005936,6047.860434,1034.573924,1.035853547,5906.485407,1.032632795,149.9624727,1.035339486,0.060665143,325.0620746,125.0733853,1.02601929,0.001943312,7885.042292,1
2980,923.6308937,1.034479975,22.82228522,6404.461219,1050.161665,1.035358999,5525.42326,1.032518566,128.1101696,1.035148936,0.06075567,300.5218933,126.1815862,1.032525905,0.002758055,8445.818289,1
2981,897.9250225,1.03462,23.60894912,6400.068571,1080.904618,1.035014207,5147.844383,1.031811262,129.2809646,1.03507775,0.062765369,672.1813728,183.9594717,1.038627591,0.005123827,8636.877807,1
2982,906.4468504,1.033947057,23.80678304,6910.956196,1173.227236,1.034798758,3587.061898,1.031651127,148.2847013,1.035064897,0.06420173,684.3872137,194.2016381,1.039557447,0.007169736,9473.066764,1
2983,874.8454608,1.03400594,20.93831581,7145.550862,1297.730049,1.033730221,2000.053486,1.032579099,172.5919791,1.034923214,0.063163688,620.0378749,194.3166256,1.040368755,0.009233751,10082.68317,0
2984,626.891793,1.034472158,13.96834533,7399.985027,1340.840589,1.033997471,2086.480859,1.03281057,211.3418531,1.035356462,0.055824968,575.1468226,216.7833913,1.040618332,0.010229548,10236.96992,0
2985,478.3233925,1.034036076,7.267531131,7208.743162,1432.251018,1.034042256,2389.423204,1.034083967,231.2941128,1.035152921,0.051383111,571.5828681,207.8445416,1.040661423,0.011062396,10243.43349,0
2986,560.7759855,1.03321958,6.370052828,7101.447444,1571.041865,1.03390895,2783.831043,1.034318219,211.6820001,1.034158043,0.053326423,572.9772039,202.5156831,1.040305539,0.011852999,10601.50532,0
2987,794.7710219,1.033242846,13.31043543,6720.709816,1688.248613,1.033679864,3181.907818,1.034230132,169.9109495,1.032982881,0.059711592,571.8792377,194.4881548,1.041257539,0.011871104,10586.93784,1
